"TS","WAIT_CLASS","EVENT","READ_OR_WRITE","BLOCKING_SESSION","MACHINE","MODULE","IN_STAGE","SQL_ID","N"
"2013-09-01 07:26:00","Concurrency","cursor: mutex X","READ","8453:14815","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 07:23:00","Concurrency","cursor: mutex X","READ","11319:50781","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 07:22:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 07:16:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 07:13:00","Concurrency","cursor: mutex X","READ","5854:29333","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 07:13:00","Concurrency","cursor: mutex X","READ","1262:39213","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 07:13:00","Concurrency","cursor: mutex X","READ","2102:9745","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 07:05:00","Concurrency","cursor: mutex X","READ","3058:31611","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 07:04:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",6
"2013-09-01 07:01:00","Concurrency","cursor: mutex X","READ","445:44389","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 07:00:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",4
"2013-09-01 06:58:00","Concurrency","cursor: mutex X","READ","4811:43203","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 06:53:00","Concurrency","cursor: mutex X","READ","2748:19637","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 06:50:00","Concurrency","cursor: mutex X","READ","8085:10841","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 06:45:00","Concurrency","cursor: mutex X","READ","6989:45431","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 06:32:00","Concurrency","cursor: mutex X","READ","3954:26491","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 06:30:00","Concurrency","cursor: mutex X","READ","6625:1881","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 06:24:00","Concurrency","cursor: mutex X","READ","3977:37049","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 06:23:00","Concurrency","cursor: mutex X","READ","3189:12333","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 06:26:00","ON CPU","ON CPU","READ","","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 06:12:00","Concurrency","cursor: mutex X","READ","9556:58561","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 06:10:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 06:03:00","Concurrency","cursor: mutex X","READ","9931:30649","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 06:02:00","Concurrency","cursor: mutex X","READ","2654:39813","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 06:02:00","Concurrency","cursor: mutex X","READ","4078:62547","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:56:00","Concurrency","cursor: mutex X","READ","4383:16709","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:50:00","Concurrency","cursor: mutex X","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 05:44:00","Concurrency","cursor: mutex X","READ","4864:9221","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:43:00","Concurrency","cursor: mutex X","READ","4356:63427","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:43:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 05:40:00","Concurrency","cursor: mutex X","READ","8353:36707","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 05:24:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",6
"2013-09-01 05:21:00","Concurrency","cursor: mutex X","READ","4352:37659","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:14:00","Concurrency","cursor: mutex X","READ","7708:65149","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:14:00","Concurrency","cursor: mutex X","READ","4823:35689","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:15:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:10:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 05:04:00","Concurrency","cursor: mutex X","READ","761:12721","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 05:05:00","Concurrency","cursor: mutex X","READ","6616:36691","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 04:58:00","Concurrency","cursor: mutex X","READ","10294:4065","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:54:00","Concurrency","cursor: mutex X","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 04:55:00","Concurrency","cursor: mutex X","READ","3499:13837","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:55:00","Concurrency","cursor: mutex X","READ","9100:63559","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:56:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",6
"2013-09-01 04:52:00","Concurrency","cursor: mutex X","READ","10565:55159","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 04:53:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",6
"2013-09-01 04:53:00","Concurrency","cursor: mutex X","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 04:53:00","Concurrency","cursor: mutex X","READ","4974:56081","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 04:54:00","Concurrency","cursor: mutex X","READ","7211:6641","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 04:43:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 04:43:00","Concurrency","cursor: mutex X","READ","5686:36631","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 04:40:00","Concurrency","cursor: mutex X","READ","4420:38179","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 04:42:00","Concurrency","cursor: mutex X","READ","2689:47789","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:34:00","Concurrency","cursor: mutex X","READ","3108:45195","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:34:00","Concurrency","cursor: mutex X","READ","2337:27581","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 04:35:00","ON CPU","ON CPU","READ","","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:37:00","Concurrency","cursor: mutex X","READ","1175:14625","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:13:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 04:14:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 04:14:00","Concurrency","cursor: mutex X","READ","7211:6641","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:12:00","ON CPU","ON CPU","READ","","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:13:00","Concurrency","cursor: mutex X","READ","5854:22863","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:03:00","Concurrency","cursor: mutex X","READ","5051:54651","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:04:00","Concurrency","cursor: mutex X","READ","3794:22625","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:05:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 04:05:00","Concurrency","cursor: mutex X","READ","5886:12307","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 04:01:00","Concurrency","cursor: mutex X","READ","3926:14825","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 03:53:00","Concurrency","cursor: mutex X","READ","11718:33017","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",4
"2013-09-01 03:54:00","Concurrency","cursor: mutex X","READ","1913:59291","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 03:55:00","Concurrency","cursor: mutex X","READ","2644:32381","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 03:50:00","Concurrency","cursor: mutex X","READ","","app1-host","Module1","SQL EXEC","3abyfpuhp86ms",1
"2013-09-01 03:50:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",6
"2013-09-01 03:51:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 03:51:00","Concurrency","cursor: mutex X","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 03:48:00","Concurrency","cursor: mutex X","READ","3070:41203","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 03:43:00","Concurrency","cursor: mutex X","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 03:43:00","Concurrency","cursor: mutex X","READ","5643:44525","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 03:43:00","ON CPU","ON CPU","READ","","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 03:39:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",6
"2013-09-01 03:39:00","Concurrency","cursor: mutex X","READ","5930:57069","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 03:34:00","Concurrency","cursor: mutex X","READ","4448:34175","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 03:36:00","Concurrency","cursor: mutex X","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 03:32:00","Concurrency","cursor: mutex X","READ","4958:56727","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 03:33:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",7
"2013-09-01 03:27:00","Concurrency","cursor: mutex X","READ","3903:39077","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 03:28:00","Concurrency","cursor: mutex X","READ","8791:65191","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 03:23:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",4
"2013-09-01 03:22:00","Concurrency","cursor: mutex X","READ","3952:29127","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 03:17:00","Concurrency","cursor: mutex X","READ","1573:16707","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 03:13:00","Concurrency","cursor: mutex X","READ","4834:7509","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 03:08:00","Concurrency","cursor: mutex X","READ","5229:56425","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 03:03:00","Concurrency","cursor: mutex X","READ","2060:25861","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 03:03:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","3abyfpuhp86ms",1
"2013-09-01 03:04:00","Concurrency","cursor: mutex X","READ","10630:2873","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",8
"2013-09-01 03:04:00","Concurrency","cursor: mutex X","READ","11041:47541","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",4
"2013-09-01 03:00:00","Concurrency","cursor: mutex X","READ","5229:56425","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",4
"2013-09-01 03:00:00","Concurrency","cursor: mutex X","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 07:57:00","Concurrency","library cache lock","READ","2281:31","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",1
"2013-09-01 05:30:00","Concurrency","library cache lock","READ","2318:45289","app1-host","Module1","SOFT PARSE","vbr7dqxrcqr8u",3
"2013-09-01 05:10:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",2
"2013-09-01 04:50:00","Concurrency","library cache lock","READ","6246:16099","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",3
"2013-09-01 04:40:00","Concurrency","library cache lock","READ","9050:7637","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",11
"2013-09-01 04:40:00","Concurrency","library cache lock","READ","9050:7637","app12-host","Module1","SQL EXEC","vbr7dqxrcqr8u",1
"2013-09-01 04:05:00","Concurrency","library cache lock","READ","4975:55961","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",5
"2013-09-01 03:40:00","Concurrency","library cache lock","READ","7955:43733","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",1
"2013-09-01 03:35:00","ON CPU","ON CPU","READ","","app1-host","Module1","HARD PARSE","vbr7dqxrcqr8u",1
"2013-09-01 03:25:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",2
"2013-09-01 03:10:00","Concurrency","library cache lock","READ","5608:18641","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",46
"2013-09-01 03:10:00","Concurrency","library cache lock","READ","1552:9619","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",51
"2013-09-01 03:10:00","Concurrency","library cache lock","READ","10965:43049","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",1
"2013-09-01 08:25:00","Concurrency","enq: TX - index contention","WRITE","9158:3211","app1-host","Module1","SQL EXEC","1fvmca3av43xx",1
"2013-09-01 08:25:00","Concurrency","enq: TX - index contention","WRITE","5045:891","app1-host","Module1","SQL EXEC","rqagc9u1k4gy9",1
"2013-09-01 08:23:00","Concurrency","enq: TX - index contention","WRITE","5061:18917","app1-host","Module2","SQL EXEC","z4h8ax3tvabpg",2
"2013-09-01 08:23:00","Concurrency","enq: TX - index contention","WRITE","6785:9","app1-host","Module1","SQL EXEC","5rgs3sfcc3zhf",2
"2013-09-01 08:19:00","Concurrency","enq: TX - index contention","WRITE","1212:1243","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",4
"2013-09-01 08:11:00","Concurrency","enq: TX - index contention","WRITE","5342:37","app1-host","Module1","SQL EXEC","hrq46vk39s57g",2
"2013-09-01 08:11:00","Concurrency","enq: TX - index contention","WRITE","10184:33","app12-host","Module1","SQL EXEC","1a18fvzdc8b4j",2
"2013-09-01 08:11:00","Concurrency","enq: TX - index contention","WRITE","5342:37","app1-host","Module2","SQL EXEC","2rs50zsdwagjw",1
"2013-09-01 08:03:00","Concurrency","enq: TX - index contention","WRITE","6460:15","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",1
"2013-09-01 07:44:00","Concurrency","enq: TX - index contention","WRITE","8318:51","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",1
"2013-09-01 07:24:00","Concurrency","enq: TX - index contention","WRITE","7204:25993","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",1
"2013-09-01 07:23:00","Concurrency","enq: TX - index contention","WRITE","4592:16273","app12-host","Module1","SQL EXEC","1t4fgc99cz5bv",1
"2013-09-01 07:23:00","Concurrency","enq: TX - index contention","WRITE","4592:16273","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",1
"2013-09-01 07:23:00","Concurrency","enq: TX - index contention","WRITE","11058:45803","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",1
"2013-09-01 07:20:00","Concurrency","enq: TX - index contention","WRITE","4149:22643","app1-host","Module1","SQL EXEC","rqagc9u1k4gy9",4
"2013-09-01 07:15:00","Concurrency","enq: TX - index contention","WRITE","6025:45061","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",1
"2013-09-01 06:46:00","Concurrency","enq: TX - index contention","WRITE","1929:33485","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",10
"2013-09-01 06:45:00","Concurrency","enq: TX - index contention","WRITE","2303:35565","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",7
"2013-09-01 06:26:00","Concurrency","enq: TX - index contention","WRITE","1179:12189","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",2
"2013-09-01 06:21:00","Concurrency","enq: TX - index contention","WRITE","8070:19127","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",1
"2013-09-01 06:11:00","Concurrency","enq: TX - index contention","WRITE","10686:2973","app1-host","Module2","SQL EXEC","zm8s31zz44520",1
"2013-09-01 06:05:00","Concurrency","enq: TX - index contention","WRITE","4861:12057","app1-host","Module2","SQL EXEC","8dc232n385kdd",3
"2013-09-01 06:00:00","Concurrency","enq: TX - index contention","WRITE","1945:49127","app1-host","Module1","SQL EXEC","xkyqdp7cj0u4t",2
"2013-09-01 05:20:00","Concurrency","enq: TX - index contention","WRITE","815:63055","app1-host","Module2","SQL EXEC","zm8s31zz44520",3
"2013-09-01 05:20:00","Concurrency","enq: TX - index contention","WRITE","815:63055","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 05:01:00","Concurrency","enq: TX - index contention","WRITE","6569:15863","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 04:44:00","Concurrency","enq: TX - index contention","WRITE","5123:3759","app1-host","Module1","SQL EXEC","5rgs3sfcc3zhf",1
"2013-09-01 04:04:00","Concurrency","enq: TX - index contention","WRITE","3390:18163","app12-host","Module1","SQL EXEC","1t4fgc99cz5bv",1
"2013-09-01 04:04:00","Concurrency","enq: TX - index contention","WRITE","3947:29395","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",2
"2013-09-01 03:41:00","Concurrency","enq: TX - index contention","WRITE","8692:7209","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",6
"2013-09-01 03:33:00","Concurrency","enq: TX - index contention","WRITE","7957:26739","app1-host","Module1","SQL EXEC","rqagc9u1k4gy9",1
"2013-09-01 03:28:00","Concurrency","enq: TX - index contention","WRITE","3953:58519","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",1
"2013-09-01 03:16:00","Concurrency","enq: TX - index contention","WRITE","8377:64311","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",5
"2013-09-01 03:14:00","Concurrency","enq: TX - index contention","WRITE","6572:12017","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",1
"2013-09-01 03:04:00","Concurrency","enq: TX - index contention","WRITE","5358:5583","app1-host","Module2","SQL EXEC","dkr80crkkkpzr",3
"2013-09-01 05:34:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",2
"2013-09-01 08:58:00","Commit","log file sync","WRITE","11281:1","app1-host","Module1","NONE","",15
"2013-09-01 08:53:00","Commit","log file sync","WRITE","11281:1","app1-host","Module2","NONE","",1
"2013-09-01 08:54:00","Commit","log file sync","WRITE","11281:1","app1-host","Module1","NONE","",18
